,id,title,overview,original_language,runtime,origin_country,budget,revenue,release_date,genres,production_companies,revenue_per_budget,yearmonthday,yearmonth,year
66,87101,Terminator Genisys,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",en,126,US,155000000,440603537,2015-06-23,"Science Fiction, Action, Thriller, Adventure","Paramount Pictures, Skydance Media",2.842603464516129,20150623,201506,2015
67,207703,Kingsman: The Secret Service,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,en,129,GB,81000000,414351546,2015-01-24,"Crime, Comedy, Action, Adventure","20th Century Fox, Marv, Cloudy Productions, TSG Entertainment",5.115451185185186,20150124,201501,2015
68,334298,Monster Hunt,Young monster kids try to make peace between the world of humans and the world of the monsters.,zh,118,HK,0,387053506,2015-07-16,"Comedy, Fantasy, Adventure","Edko Films, BDI Films Inc., Heyi Pictures, San-Le Films",,20150716,201507,2015
68,334298,Monster Hunt,Young monster kids try to make peace between the world of humans and the world of the monsters.,zh,118,CN,0,387053506,2015-07-16,"Comedy, Fantasy, Adventure","Edko Films, BDI Films Inc., Heyi Pictures, San-Le Films",,20150716,201507,2015
69,76341,Mad Max: Fury Road,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.",en,121,AU,150000000,378858340,2015-05-13,"Action, Adventure, Science Fiction","Warner Bros. Pictures, Village Roadshow Pictures, Kennedy Miller Mitchell, RatPac Entertainment",2.5257222666666665,20150513,201505,2015
69,76341,Mad Max: Fury Road,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.",en,121,US,150000000,378858340,2015-05-13,"Action, Adventure, Science Fiction","Warner Bros. Pictures, Village Roadshow Pictures, Kennedy Miller Mitchell, RatPac Entertainment",2.5257222666666665,20150513,201505,2015
70,228161,Home,"When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip, manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh. The two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime.",en,94,US,135000000,368871007,2015-03-18,"Fantasy, Comedy, Animation, Science Fiction, Family",DreamWorks Animation,2.7323778296296295,20150318,201503,2015
71,105864,The Good Dinosaur,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,en,93,US,175000000,332207671,2015-11-14,"Adventure, Animation, Family",Pixar,1.8983295485714287,20151114,201511,2015
72,294254,Maze Runner: The Scorch Trials,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.",en,131,US,61000000,312296056,2015-09-09,"Science Fiction, Action, Thriller, Adventure","Temple Hill Entertainment, The Gotham Group, TSG Entertainment, 20th Century Fox",5.119607475409836,20150909,201509,2015
73,228165,The SpongeBob Movie: Sponge Out of Water,"Burger Beard is a pirate who is in search of the final page of a magical book that makes any evil plan he writes in it come true, which happens to be the Krabby Patty secret formula. When the entire city of Bikini Bottom is put in danger, SpongeBob, Patrick, Mr. Krabs, Squidward, Sandy, and Plankton need to go on a quest that takes them to the surface. In order to get back the recipe and save their city, the gang must retrieve the book and transform themselves into superheroes.",en,93,US,74000000,311594032,2015-01-28,"Family, Comedy, Adventure, Animation","Paramount Animation, Paramount Pictures, Nickelodeon Movies, United Plankton Pictures, Rough Draft Studios, Disruption Entertainment",4.210730162162162,20150128,201501,2015
74,262500,Insurgent,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,en,119,CA,110000000,297002527,2015-03-18,"Action, Science Fiction, Thriller","Summit Entertainment, Red Wagon Entertainment, Mandeville Films, NeoReel, Lionsgate",2.7000229727272727,20150318,201503,2015
74,262500,Insurgent,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,en,119,US,110000000,297002527,2015-03-18,"Action, Science Fiction, Thriller","Summit Entertainment, Red Wagon Entertainment, Mandeville Films, NeoReel, Lionsgate",2.7000229727272727,20150318,201503,2015
75,254470,Pitch Perfect 2,"The Bellas are back, and they are better than ever. After being humiliated in front of none other than the President of the United States of America, the Bellas are taken out of the Aca-Circuit. In order to clear their name, and regain their status, the Bellas take on a seemingly impossible task: winning an international competition no American team has ever won. In order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! With all new friends and old rivals tagging along for the trip, the Bellas can hopefully accomplish their dreams.",en,115,US,29000000,287144079,2015-05-07,"Comedy, Music","Brownstone Productions, Gold Circle Films, Universal Pictures",9.901519965517242,20150507,201505,2015
76,299824,Mojin: The Lost Legend,"Three tomb raiders retire from their roles and move to New York to enjoy the rest of their lives. However, they are asked to resume duty in order to find out the reason behind the loss of a loved one.",zh,127,CN,37000000,278300000,2015-12-18,"Action, Adventure, Fantasy",Beijing Enlight Pictures,7.521621621621621,20151218,201512,2015
77,227973,The Peanuts Movie,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest.",en,88,US,99000000,246233113,2015-11-05,"Comedy, Animation, Family","Blue Sky Studios, 20th Century Fox Animation, 20th Century Fox",2.4872031616161614,20151105,201511,2015
78,257344,Pixels,Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.,en,106,US,88000000,244900000,2015-07-16,"Action, Comedy, Science Fiction, Fantasy","Columbia Pictures, Happy Madison Productions, 1492 Pictures, LStar Capital, China Film Group Corporation, Film Croppers Entertainment, Prime Focus",2.7829545454545452,20150716,201507,2015
79,274167,Daddy's Home,"The story of a mild-mannered radio executive who strives to become the best stepdad ever to his wife's two children, but complications ensue when their freewheeling, freeloading real father arrives, forcing stepdad to compete for the affection of the kids.",en,96,US,50000000,242786137,2015-12-25,Comedy,"Paramount Pictures, Gary Sanchez Productions, Red Granite Pictures",4.85572274,20151225,201512,2015
80,238713,Spy,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",en,120,US,65000000,235666219,2015-05-06,"Action, Comedy, Crime","Chernin Entertainment, Feigco Entertainment, TSG Entertainment, 20th Century Fox",3.6256341384615385,20150506,201505,2015
81,258509,Alvin and the Chipmunks: The Road Chip,"Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in New York City - and dump them. They have three days to get to him and stop the proposal.",en,92,US,90000000,233755553,2015-12-17,"Family, Comedy, Music, Adventure, Animation","TSG Entertainment, Fox 2000 Pictures, Regency Enterprises, Bagdasarian Productions, Sunswept Entertainment",2.597283922222222,20151217,201512,2015
82,362682,Goodbye Mr. Loser,A middle-aged loser travels back in time to his high scool years to put his life on the right track.,zh,104,CN,0,228549747,2015-09-30,"Romance, Comedy","Fun Age Pictures, New Classics Media, Tencent Pictures, Wanda Pictures",,20150930,201509,2015
83,214756,Ted 2,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",en,115,US,68000000,215863606,2015-06-25,"Comedy, Fantasy","Smart Entertainment, Universal Pictures, Fuzzy Door Productions, Bluegrass Films, MRC",3.174464794117647,20150625,201506,2015
84,158852,Tomorrowland,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",en,130,US,190000000,209200000,2015-05-19,"Adventure, Family, Mystery, Science Fiction","Walt Disney Pictures, A113",1.1010526315789473,20150519,201505,2015
85,253412,Everest,"Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival.",en,121,IS,55000000,203427584,2015-09-10,"Adventure, Drama, History","Cross Creek Pictures, Working Title Films, Walden Media, RVK Studios, Universal Pictures, Free State Pictures",3.6986833454545454,20150910,201509,2015
85,253412,Everest,"Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival.",en,121,US,55000000,203427584,2015-09-10,"Adventure, Drama, History","Cross Creek Pictures, Working Title Films, Walden Media, RVK Studios, Universal Pictures, Free State Pictures",3.6986833454545454,20150910,201509,2015
