id,title,overview,original_language,runtime,origin_country,budget,revenue,release_date,genres,production_companies
823464,Godzilla x Kong: The New Empire,"Following their explosive showdown, Godzilla and Kong must reunite against a colossal undiscovered threat hidden within our world, challenging their very existence – and our own.",en,115,['US'],150000000,571750016,03-27-24,"Action, Adventure, Science Fiction",Legendary Pictures
1011985,Kung Fu Panda 4,"Po is gearing up to become the spiritual leader of his Valley of Peace, but also needs someone to take his place as Dragon Warrior. As such, he will train a new kung fu practitioner for the spot and will encounter a villain called the Chameleon who conjures villains from the past.",en,94,['US'],80000000,548040835,03-02-24,"Animation, Family, Action, Comedy, Adventure, Fantasy",DreamWorks Animation
939243,Sonic the Hedgehog 3,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",en,110,['US'],122000000,492162604,12-19-24,"Action, Science Fiction, Comedy, Family","Paramount Pictures, Original Film, Marza Animation Planet, SEGA, Blur Studio, SEGA of America"
912649,Venom: The Last Dance,"Eddie and Venom are on the run. Hunted by both of their worlds and with the net closing in, the duo are forced into a devastating decision that will bring the curtains down on Venom and Eddie's last dance.",en,109,['US'],120000000,478937618,10-22-24,"Action, Science Fiction, Adventure","Columbia Pictures, Pascal Pictures, Matt Tolmach Productions, Hutch Parker Entertainment, Arad Productions"
558449,Gladiator II,"Years after witnessing the death of the revered hero Maximus at the hands of his uncle, Lucius is forced to enter the Colosseum after his home is conquered by the tyrannical Emperors who now lead Rome with an iron fist. With rage in his heart and the future of the Empire at stake, Lucius must look to his past to find strength and honor to return the glory of Rome to its people.",en,148,['US'],310000000,462180717,11-13-24,"Action, Adventure, Drama","Paramount Pictures, Scott Free Productions, Lucy Fisher/Douglas Wick Productions"
917496,Beetlejuice Beetlejuice,"After a family tragedy, three generations of the Deetz family return home to Winter River. Still haunted by Betelgeuse, Lydia's life is turned upside down when her teenage daughter, Astrid, accidentally opens the portal to the Afterlife.",en,105,['US'],99000000,451900435,09-04-24,"Comedy, Fantasy, Horror","Warner Bros. Pictures, Geffen Pictures, Plan B Entertainment, Tim Burton Productions, Tommy Harper Productions, Domain Entertainment"
1229349,Yolo,"After an argument with her younger sister, Le Ying moves out on her own. She meets a boxing trainer and starts boxing.",zh,129,['CN'],100000000,433606094,02-10-24,"Drama, Comedy, Action","Alibaba Pictures Group, Beijing Big Bowl Entertainment Culture Media, China Film Group Corporation, New Classics Media, Tencent Penguin Pictures, Taurus Film"
1228891,Pegasus 2,"The former champion driver Zhang Chi became a driving school instructor in troubled times, living a life of relying on his reputation to make ends meet. Unexpectedly, pie in the sky falls, and the director of Laotoule Automobile Factor, who is on the verge of suspending production, offers to sponsor Zhang Chi to form a team to compete in the last Bayinbrook Rally.",zh,121,['CN'],0,422878491,02-10-24,"Drama, Comedy, Adventure","Shanghai PMF Media, Tao Piao Piao, Maoyan Entertainment, Bona Film Group, China Film Group Corporation, Fun Age Pictures, Zhejiang Hengdian Film Production, Shanghai Ruyi Film & TV Production, 上海电影（集团）有限公司, Weibo Corporation"
1299537,Successor,"Ma Chenggang, a wealthy man in Xihong City, worries that his eldest son is too spoiled to succeed him. Determined to raise a capable successor, he takes an unconventional approach. They conceal their wealth, moving the family to a dilapidated neighborhood, and maintain an illusion of poverty, so that his son could develop qualities such as hard work, knowledge, careful budgeting, physical fitness, and perseverance.",zh,133,['CN'],0,422307398,07-13-24,Comedy,"海口西虹胡同影视文化有限公司, Tianjin Maoyan Weiying Culture Media, Fun Age Pictures, Shanghai Ruyi Film & TV Production, Alibaba Pictures Group, Horgos Coloroom Pictures, China Film Group Corporation, 长影时代传媒股份有限公司, 西虹市影视文化, New Classics Media, 海南乐镜影视文化传媒有限公司, Zhejiang Hengdian Film Production, Tencent Penguin Pictures, 蜃景影视文化传播（海口）有限公司, 安徽文逸影视文化传媒有限公司, 吉林省石头剪刀布传媒有限公司, Wanda Pictures, Youku"
573435,Bad Boys: Ride or Die,"After their late former Captain is framed, Lowrey and Burnett try to clear his name, only to end up on the run themselves.",en,115,['US'],100000000,404547819,06-05-24,"Action, Comedy, Crime, Thriller, Adventure","Westbrook, Columbia Pictures, Don Simpson/Jerry Bruckheimer Films, 2.0 Entertainment"
653346,Kingdom of the Planet of the Apes,"Several generations following Caesar's reign, apes – now the dominant species – live harmoniously while humans have been reduced to living in the shadows. As a new tyrannical ape leader builds his empire, one young ape undertakes a harrowing journey that will cause him to question all he's known about the past and to make choices that will define a future for apes and humans alike.",en,145,['US'],160000000,397378150,05-08-24,"Science Fiction, Adventure, Action, Drama, Thriller","20th Century Studios, Oddball Entertainment, Jason T. Reed Productions"
495278,Limonov: The Ballad,"A revolutionary militant, a thug, an underground writer, a butler to a millionaire in Manhattan. But also a switchblade-waving poet, a lover of beautiful women, a warmonger, a political agitator, and a novelist who wrote of his greatness. Eduard Limonov’s life story is a journey through Russia, America, and Europe during the second half of the 20th century.",en,133,"['FR', 'IT']",10500000,377523000,09-05-24,"History, Drama","Wildside, Chapter 2, Fremantle España, France 3 Cinéma, Hype Studios, Pathé, Logical Content Ventures"
718821,Twisters,"As storm season intensifies, the paths of former storm chaser Kate Carter and reckless social-media superstar Tyler Owens collide when terrifying phenomena never seen before are unleashed. The pair and their competing teams find themselves squarely in the paths of multiple storm systems converging over central Oklahoma in the fight of their lives.",en,123,['US'],155000000,372262265,07-10-24,"Action, Thriller","Universal Pictures, Warner Bros. Pictures, Amblin Entertainment, Domain Entertainment"
1079091,It Ends with Us,"When a woman's first love suddenly reenters her life, her relationship with a charming, but abusive neurosurgeon is upended, and she realizes she must learn to rely on her own strength to make an impossible choice for her future.",en,131,['US'],25000000,350993761,08-07-24,"Drama, Romance","Columbia Pictures, Wayfarer Studios, Saks Picture Company"
945961,Alien: Romulus,"While scavenging the deep ends of a derelict space station, a group of young space colonizers come face to face with the most terrifying life form in the universe.",en,119,['US'],80000000,350865342,08-13-24,"Horror, Science Fiction","20th Century Studios, Scott Free Productions, Brandywine Productions"
1147596,Article 20,Tells the story of prosecutor Han Ming who is involved in a difficult case where the intentional injury of people is turned into a legitimate defense.,zh,141,['CN'],0,337554287,02-10-24,"Drama, Comedy",Beijing Enlight Pictures
1184918,The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",en,102,['US'],78000000,331982078,09-12-24,"Animation, Science Fiction, Family, Drama",DreamWorks Animation
1163194,Lost Ladies,"In 2001, somewhere in rural India, two young brides get accidentally swapped on a train. In the ensuing chaos, they both encounter a host of colourful characters, resulting in hilarious and unexpected consequences.",hi,123,['IN'],0,330000000,03-01-24,"Comedy, Drama, Romance","Aamir Khan Productions, Jio Studios, Kindling Pictures"
1228564,Boonie Bears: Time Twist,"When Vick gets a chance to start his life again as a logger, he must save his friends by embarking on an adventure through time and space.",zh,105,['CN'],40000000,275815986,02-10-24,"Animation, Comedy, Science Fiction, Family",Fantawild Animation
762441,A Quiet Place: Day One,"As New York City is invaded by alien creatures who hunt by sound, a woman named Sam fights to survive with her cat.",en,100,['US'],67000000,261907653,06-26-24,"Horror, Science Fiction, Thriller","Paramount Pictures, Platinum Dunes, Sunday Night Productions"
748783,The Garfield Movie,"Garfield, the world-famous, Monday-hating, lasagna-loving indoor cat, is about to have a wild outdoor adventure! After an unexpected reunion with his long-lost father – scruffy street cat Vic – Garfield and his canine friend Odie are forced from their perfectly pampered life into joining Vic in a hilarious, high-stakes heist.",en,100,"['US', 'GB']",60000000,254907482,04-30-24,"Family, Comedy, Adventure, Animation","Alcon Entertainment, DNEG, Wayfarer Studios, One Cool Group, Stage 6 Films, Andrews McMeel Entertainment, John Cohen Productions"
857598,Pushpa 2 - The Rule,"As his smuggling empire grows, a brazen Pushpa longs for power and respect on his vengeful journey, while facing old rivals and new.",te,224,['IN'],52900000,219000000,12-04-24,"Action, Drama, Thriller, Crime","Mythri Movie Makers, Sukumar Writings, CineSpare"
889737,Joker: Folie à Deux,"While struggling with his dual identity, Arthur Fleck not only stumbles upon true love, but also finds the music that's always been inside him.",en,138,['US'],190000000,207500287,10-01-24,"Drama, Crime, Thriller","Warner Bros. Pictures, Joint Effort, Domain Entertainment"
